12.8810452261 1.2975756700
13.1634170854 1.2930246827
13.4457889447 1.2885665726
13.7634572864 1.2839970099
14.1164221106 1.2791673907
14.4693869347 1.2745606770
14.8223517588 1.2701025670
15.1753165829 1.2658673625
15.5635778894 1.2616321580
15.9871356784 1.2571740480
16.4106934673 1.2527159379
16.8342512563 1.2487531735
17.2578090452 1.2447904090
17.6813668342 1.2411372355
18.1049246231 1.2375459803
18.5284824121 1.2342643159
18.9520402010 1.2310445698
19.3755979899 1.2280105783
19.7991557789 1.2251004231
20.2227135678 1.2222521862
20.6462713568 1.2195277856
21.0698291457 1.2169891396
21.4933869347 1.2144504937
21.9169447236 1.2121595205
22.3405025126 1.2097447109
22.7640603015 1.2075156559
23.1876180905 1.2055342736
23.6111758794 1.2033052186
24.0347336683 1.2014476728
24.4582914573 1.1994662906
24.8818492462 1.1976087447
25.2701105528 1.1960236389
25.7381788945 1.1939318477
26.2019376884 1.1920340197
26.6466733668 1.1905500705
27.0702311558 1.1890640339
27.4937889447 1.1875779972
27.9173467337 1.1860919605
28.3197266332 1.1847297602
28.7644623116 1.1833675599
29.1950793970 1.1820548942
29.6045185930 1.1807174612
30.0351356784 1.1795286319
30.4586934673 1.1782902680
30.8822512563 1.1770519041
31.3058090452 1.1760612130
31.7293668342 1.1748228491
32.1529246231 1.1738321580
32.6470753769 1.1725937941
33.0706331658 1.1716031030
33.4588944724 1.1707610155
33.9177487437 1.1696836389
34.3081648241 1.1686805642
34.7648643216 1.1678002821
35.1531256281 1.1670459238
35.6119798995 1.1660304654
36.0143597990 1.1652626798
36.4590954774 1.1644205924
36.8826532663 1.1635537377
37.3132703518 1.1627364175
37.7368281407 1.1619933992
38.1533266332 1.1612008463
38.5768844221 1.1604578279
39.0216201005 1.1596157405
39.4451778894 1.1588727221
39.7769648241 1.1583526093
