3.0205461963 -0.7038161025
3.0911580382 -0.7088329905
3.1617698802 -0.7132924465
3.2323817221 -0.7177519025
3.3147622044 -0.7230165381
3.4089113270 -0.7281572999
3.4795231690 -0.7326167560
3.5501350110 -0.7370762120
3.6207468529 -0.7415356680
3.6913586949 -0.7459951241
3.7855078175 -0.7511358859
3.8678882998 -0.7564005215
3.9502687821 -0.7619129046
4.1150297466 -0.7666201082
4.3268652725 -0.7723183020
4.5387007984 -0.7780164958
4.7152304033 -0.7825998256
4.8917600082 -0.7874309030
5.1389014551 -0.7923548857
5.4213488229 -0.7965356257
5.7037961907 -0.8009950817
6.0215494796 -0.8051944028
6.4099146103 -0.8093565618
6.8335856621 -0.8137540809
7.2572567139 -0.8170367361
7.6809277656 -0.8200716436
8.1045988174 -0.8228588036
8.5282698691 -0.8250885317
8.9519409209 -0.8271324490
9.3756119726 -0.8290524926
9.7992830244 -0.8306009148
10.2229540762 -0.8320874001
10.6466251279 -0.8335738855
11.0702961797 -0.8348126233
11.4939672314 -0.8360513611
11.9176382832 -0.8371042882
12.3413093350 -0.8381572153
12.7649803867 -0.8390862686
13.1886514385 -0.8399533851
13.6123224902 -0.8407585646
14.0359935420 -0.8415018073
14.4596645938 -0.8422450500
14.8833356455 -0.8429263558
15.3070066973 -0.8434837878
15.7236165648 -0.8442889673
16.1543488008 -0.8446605887
16.5780198525 -0.8451560838
17.0016909043 -0.8455896420
17.4253619561 -0.8460851371
17.8490330078 -0.8463948216
18.2727040596 -0.8468283798
18.6963751113 -0.8472619380
19.1200461631 -0.8476335594
19.5437172149 -0.8479432438
19.9673882666 -0.8483148651
20.3910593184 -0.8486245496
20.8147303701 -0.8489961709
21.2384014219 -0.8493058554
21.6620724736 -0.8496774767
22.0857435254 -0.8499871611
22.5094145772 -0.8502349087
22.9330856289 -0.8505445931
23.3567566807 -0.8506684669
23.7804277324 -0.8509781514
24.2040987842 -0.8512258989
24.6277698360 -0.8513497727
25.0514408877 -0.8516594572
25.4751119395 -0.8517833309
25.8987829912 -0.8520930154
26.3224540430 -0.8519691416
26.7461250947 -0.8524646367
27.1697961465 -0.8525885105
27.5934671983 -0.8528362581
28.0171382500 -0.8528362581
28.4408093018 -0.8532078794
28.8644803535 -0.8532078794
29.2881514053 -0.8534556269
29.7118224571 -0.8535795007
30.1354935088 -0.8537033745
30.5591645606 -0.8539511221
30.9828356123 -0.8539511221
31.4065066641 -0.8542608065
31.8301777159 -0.8543227434
32.2538487676 -0.8543227434
32.6775198194 -0.8544466172
33.1011908711 -0.8546943647
33.5248619229 -0.8546943647
33.9485329746 -0.8548801754
34.3722040264 -0.8546943647
34.7958750782 -0.8548801754
35.2195461299 -0.8551279230
35.6432171817 -0.8554376074
36.0668882334 -0.8554376074
36.4905592852 -0.8554376074
36.9142303370 -0.8556853550
37.3379013887 -0.8558092287
37.7615724405 -0.8558092287
38.1852434922 -0.8558092287
38.6089145440 -0.8559331025
39.0325855957 -0.8561808501
39.4562566475 -0.8561808501
39.8093158573 -0.8561808501
