4.2562534306 -0.9967775887
4.4327830355 -0.9914510162
4.5740067194 -0.9869915602
4.7152304033 -0.9825321042
4.8564540872 -0.9784442695
5.0329836921 -0.9737370659
5.2448192180 -0.9691537361
5.4566547439 -0.9646942801
5.6684902698 -0.9602348241
5.9156317166 -0.9553108414
6.1980790845 -0.9509442907
6.4805264523 -0.9468564560
6.7982797411 -0.9423969999
7.1513389509 -0.9377145711
7.5397040817 -0.9334780879
7.9633751335 -0.9292044425
8.3870461852 -0.9256740398
8.8107172370 -0.9222055740
9.2343882887 -0.9192326034
9.6580593405 -0.9165073802
10.0817303922 -0.9139679678
10.5054014440 -0.9117382398
10.9290724958 -0.9096943224
11.3527435475 -0.9077742788
11.7764145993 -0.9059781090
12.2000856510 -0.9043058130
12.6237567028 -0.9027573908
13.0474277546 -0.9013328424
13.4710988063 -0.8999702308
13.8947698581 -0.8987934299
14.3184409098 -0.8976166290
14.7421119616 -0.8965017650
15.1657830133 -0.8955107748
15.5894540651 -0.8945817214
16.0131251169 -0.8935907312
16.4367961686 -0.8928474885
16.8604672204 -0.8919803721
17.2841382721 -0.8912371294
17.7078093239 -0.8904938867
18.1314803757 -0.8898745178
18.5551514274 -0.8892551489
18.9788224792 -0.8886977169
19.4024935309 -0.8880164112
19.8261645827 -0.8874589792
20.2498356345 -0.8869634840
20.6735066862 -0.8864679889
21.0971777380 -0.8859105569
21.5208487897 -0.8853531249
21.9445198415 -0.8849815036
22.3681908932 -0.8844860085
22.7918619450 -0.8841763240
23.2155329968 -0.8836808289
23.6392040485 -0.8833711445
24.0628751003 -0.8829375862
24.4865461520 -0.8826279018
24.9102172038 -0.8821943436
25.3338882556 -0.8819465960
25.7575593073 -0.8815130378
26.1812303591 -0.8813272271
26.6049014108 -0.8808936689
27.0285724626 -0.8807078582
27.4522435143 -0.8803981738
27.8759145661 -0.8800265524
28.2995856179 -0.8799026787
28.7232566696 -0.8795929942
29.1469277214 -0.8792213729
29.5705987731 -0.8792213729
29.9942698249 -0.8788497515
30.4179408767 -0.8785400671
30.8416119284 -0.8784781302
31.2652829802 -0.8782923195
31.6889540319 -0.8779826351
32.1126250837 -0.8777348875
32.5362961354 -0.8777348875
32.9599671872 -0.8774252031
33.3836382390 -0.8773013293
33.8073092907 -0.8769916449
34.2309803425 -0.8769916449
34.6546513942 -0.8767438973
35.0783224460 -0.8766200235
35.5019934978 -0.8763103391
35.9256645495 -0.8762484022
36.3493356013 -0.8762484022
36.7730066530 -0.8758767809
37.1966777048 -0.8757529071
37.6203487566 -0.8755051595
38.0440198083 -0.8755051595
38.4676908601 -0.8755051595
38.8913619118 -0.8751335382
39.3150329636 -0.8751335382
39.7387040153 -0.8748238537
